NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       2263.     -0.78464775E+04     -0.94940059E+04     -0.12277872E+05      0.84501617E+02      0.31335354E+02     -0.59910952E+04      0.12320000E+04
       2264.     -0.78464805E+04     -0.91829541E+04     -0.13111125E+05      0.84136887E+02      0.31605398E+02     -0.59910952E+04      0.12320000E+04
       2265.     -0.78464839E+04     -0.88692715E+04     -0.13940653E+05      0.83748322E+02      0.31866478E+02     -0.59910952E+04      0.12320000E+04
       2266.     -0.78464868E+04     -0.85530488E+04     -0.14766224E+05      0.83336037E+02      0.32118519E+02     -0.59910952E+04      0.12320000E+04
       2267.     -0.78464907E+04     -0.82343750E+04     -0.15587601E+05      0.82900131E+02      0.32361450E+02     -0.59910952E+04      0.12320000E+04
       2268.     -0.78464946E+04     -0.79133408E+04     -0.16404553E+05      0.82440750E+02      0.32595203E+02     -0.59910952E+04      0.12320000E+04
       2269.     -0.78464985E+04     -0.75900366E+04     -0.17216848E+05      0.81958015E+02      0.32819706E+02     -0.59910952E+04      0.12320000E+04
       2270.     -0.78465029E+04     -0.72645552E+04     -0.18024254E+05      0.81452057E+02      0.33034901E+02     -0.59910952E+04      0.12320000E+04
       2271.     -0.78465078E+04     -0.69369883E+04     -0.18826547E+05      0.80923027E+02      0.33240719E+02     -0.59910952E+04      0.12320000E+04
       2272.     -0.78465122E+04     -0.66074292E+04     -0.19623496E+05      0.80371071E+02      0.33437107E+02     -0.59910952E+04      0.12320000E+04
       2273.     -0.78465176E+04     -0.62759707E+04     -0.20414877E+05      0.79796356E+02      0.33624008E+02     -0.59910952E+04      0.12320000E+04
       2274.     -0.78465229E+04     -0.59427075E+04     -0.21200465E+05      0.79199028E+02      0.33801365E+02     -0.59910952E+04      0.12320000E+04
       2275.     -0.78465283E+04     -0.56077344E+04     -0.21980037E+05      0.78579269E+02      0.33969128E+02     -0.59910952E+04      0.12320000E+04
       2276.     -0.78465337E+04     -0.52711455E+04     -0.22753373E+05      0.77937248E+02      0.34127251E+02     -0.59910952E+04      0.12320000E+04
       2277.     -0.78465400E+04     -0.49330371E+04     -0.23520252E+05      0.77273155E+02      0.34275684E+02     -0.59910952E+04      0.12320000E+04
       2278.     -0.78465459E+04     -0.45935054E+04     -0.24280461E+05      0.76587173E+02      0.34414391E+02     -0.59910952E+04      0.12320000E+04
       2279.     -0.78465522E+04     -0.42526460E+04     -0.25033781E+05      0.75879494E+02      0.34543327E+02     -0.59910952E+04      0.12320000E+04
       2280.     -0.78465586E+04     -0.39105559E+04     -0.25780000E+05      0.75150322E+02      0.34662453E+02     -0.59910952E+04      0.12320000E+04
       2281.     -0.78465654E+04     -0.35673328E+04     -0.26518906E+05      0.74399864E+02      0.34771740E+02     -0.59910952E+04      0.12320000E+04
       2282.     -0.78465723E+04     -0.32230735E+04     -0.27250291E+05      0.73628334E+02      0.34871151E+02     -0.59910952E+04      0.12320000E+04
       2283.     -0.78465791E+04     -0.28778760E+04     -0.27973945E+05      0.72835945E+02      0.34960659E+02     -0.59910952E+04      0.12320000E+04
       2284.     -0.78465864E+04     -0.25318384E+04     -0.28689666E+05      0.72022926E+02      0.35040241E+02     -0.59910952E+04      0.12320000E+04
       2285.     -0.78465938E+04     -0.21850588E+04     -0.29397250E+05      0.71189514E+02      0.35109871E+02     -0.59910952E+04      0.12320000E+04
       2286.     -0.78466011E+04     -0.18376360E+04     -0.30096498E+05      0.70335930E+02      0.35169529E+02     -0.59910952E+04      0.12320000E+04
       2287.     -0.78466084E+04     -0.14896683E+04     -0.30787209E+05      0.69462433E+02      0.35219196E+02     -0.59910952E+04      0.12320000E+04
       2288.     -0.78466162E+04     -0.11412549E+04     -0.31469191E+05      0.68569260E+02      0.35258858E+02     -0.59910952E+04      0.12320000E+04
       2289.     -0.78466240E+04     -0.79249445E+03     -0.32142248E+05      0.67656662E+02      0.35288502E+02     -0.59910952E+04      0.12320000E+04
       2290.     -0.78466318E+04     -0.44348624E+03     -0.32806191E+05      0.66724907E+02      0.35308125E+02     -0.59910952E+04      0.12320000E+04
NS BraceMember_27.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       2291.     -0.85762567E+03     -0.55969806E+03     -0.17932840E+05     -0.99374977E+02      0.13213078E+01     -0.74980884E+04      0.89700000E+03
       2292.     -0.85761945E+03     -0.54671918E+03     -0.16966434E+05     -0.99428772E+02      0.13195349E+01     -0.74980884E+04      0.89700000E+03
       2293.     -0.85761353E+03     -0.53376556E+03     -0.15999520E+05     -0.99479591E+02      0.13177202E+01     -0.74980884E+04      0.89700000E+03
       2294.     -0.85760803E+03     -0.52083765E+03     -0.15032126E+05     -0.99527428E+02      0.13158638E+01     -0.74980884E+04      0.89700000E+03
       2295.     -0.85760278E+03     -0.50793582E+03     -0.14064281E+05     -0.99572289E+02      0.13139662E+01     -0.74980884E+04      0.89700000E+03
       2296.     -0.85759796E+03     -0.49506049E+03     -0.13096016E+05     -0.99614166E+02      0.13120272E+01     -0.74980884E+04      0.89700000E+03
       2297.     -0.85759344E+03     -0.48221207E+03     -0.12127356E+05     -0.99653053E+02      0.13100471E+01     -0.74980884E+04      0.89700000E+03
       2298.     -0.85758923E+03     -0.46939093E+03     -0.11158334E+05     -0.99688965E+02      0.13080263E+01     -0.74980884E+04      0.89700000E+03
       2299.     -0.85758545E+03     -0.45659750E+03     -0.10188977E+05     -0.99721886E+02      0.13059648E+01     -0.74980884E+04      0.89700000E+03
       2300.     -0.85758197E+03     -0.44383218E+03     -0.92193135E+04     -0.99751823E+02      0.13038628E+01     -0.74980884E+04      0.89700000E+03
       2301.     -0.85757880E+03     -0.43109534E+03     -0.82493740E+04     -0.99778770E+02      0.13017206E+01     -0.74980884E+04      0.89700000E+03
       2302.     -0.85757605E+03     -0.41838739E+03     -0.72791870E+04     -0.99802734E+02      0.12995383E+01     -0.74980884E+04      0.89700000E+03
       2303.     -0.85757361E+03     -0.40570871E+03     -0.63087817E+04     -0.99823700E+02      0.12973160E+01     -0.74980884E+04      0.89700000E+03
       2304.     -0.85757153E+03     -0.39305969E+03     -0.53381865E+04     -0.99841682E+02      0.12950540E+01     -0.74980884E+04      0.89700000E+03
       2305.     -0.85756976E+03     -0.38044073E+03     -0.43674307E+04     -0.99856674E+02      0.12927526E+01     -0.74980884E+04      0.89700000E+03
       2306.     -0.85756836E+03     -0.36785220E+03     -0.33965439E+04     -0.99868683E+02      0.12904118E+01     -0.74980884E+04      0.89700000E+03
       2307.     -0.85756732E+03     -0.35529453E+03     -0.24255549E+04     -0.99877693E+02      0.12880319E+01     -0.74980884E+04      0.89700000E+03
       2308.     -0.85756665E+03     -0.34276801E+03     -0.14544928E+04     -0.99883713E+02      0.12856133E+01     -0.74980884E+04      0.89700000E+03
       2309.     -0.85756628E+03     -0.33027307E+03     -0.48338641E+03     -0.99886742E+02      0.12831559E+01     -0.74980884E+04      0.89700000E+03
       2310.     -0.85756628E+03     -0.31781009E+03      0.48773495E+03     -0.99886780E+02      0.12806600E+01     -0.74980884E+04      0.89700000E+03
       2311.     -0.85756665E+03     -0.30537943E+03      0.14588423E+04     -0.99883827E+02      0.12781258E+01     -0.74980884E+04      0.89700000E+03
       2312.     -0.85756732E+03     -0.29298148E+03      0.24299065E+04     -0.99877884E+02      0.12755535E+01     -0.74980884E+04      0.89700000E+03
       2313.     -0.85756836E+03     -0.28061658E+03      0.34008982E+04     -0.99868950E+02      0.12729434E+01     -0.74980884E+04      0.89700000E+03
       2314.     -0.85756976E+03     -0.26828510E+03      0.43717891E+04     -0.99857025E+02      0.12702955E+01     -0.74980884E+04      0.89700000E+03
       2315.     -0.85757153E+03     -0.25598743E+03      0.53425493E+04     -0.99842110E+02      0.12676103E+01     -0.74980884E+04      0.89700000E+03
       2316.     -0.85757361E+03     -0.24372391E+03      0.63131499E+04     -0.99824203E+02      0.12648878E+01     -0.74980884E+04      0.89700000E+03
       2317.     -0.85757605E+03     -0.23149490E+03      0.72835620E+04     -0.99803307E+02      0.12621282E+01     -0.74980884E+04      0.89700000E+03
       2318.     -0.85757880E+03     -0.21930078E+03      0.82537568E+04     -0.99779419E+02      0.12593319E+01     -0.74980884E+04      0.89700000E+03
       2319.     -0.85758197E+03     -0.20714188E+03      0.92237051E+04     -0.99752548E+02      0.12564989E+01     -0.74980884E+04      0.89700000E+03
       2320.     -0.85758545E+03     -0.19501855E+03      0.10193377E+05     -0.99722687E+02      0.12536296E+01     -0.74980884E+04      0.89700000E+03
       2321.     -0.85758923E+03     -0.18293117E+03      0.11162745E+05     -0.99689842E+02      0.12507240E+01     -0.74980884E+04      0.89700000E+03
       2322.     -0.85759338E+03     -0.17088007E+03      0.12131778E+05     -0.99654015E+02      0.12477825E+01     -0.74980884E+04      0.89700000E+03
       2323.     -0.85759790E+03     -0.15886559E+03      0.13100450E+05     -0.99615196E+02      0.12448051E+01     -0.74980884E+04      0.89700000E+03
       2324.     -0.85760278E+03     -0.14688806E+03      0.14068729E+05     -0.99573395E+02      0.12417923E+01     -0.74980884E+04      0.89700000E+03
       2325.     -0.85760797E+03     -0.13494786E+03      0.15036588E+05     -0.99528618E+02      0.12387444E+01     -0.74980884E+04      0.89700000E+03
       2326.     -0.85761353E+03     -0.12304531E+03      0.16003996E+05     -0.99480850E+02      0.12356610E+01     -0.74980884E+04      0.89700000E+03
NS BraceMember_28.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       2327.     -0.10956610E+03     -0.13727778E+04      0.26338043E+05      0.14418526E+03      0.93046360E+01     -0.71731177E+04      0.89700000E+03
       2328.     -0.10955279E+03     -0.12824888E+04      0.24936182E+05      0.14419504E+03      0.93099833E+01     -0.71731177E+04      0.89700000E+03
       2329.     -0.10954019E+03     -0.11921371E+04      0.23534230E+05      0.14420425E+03      0.93152952E+01     -0.71731177E+04      0.89700000E+03
       2330.     -0.10952833E+03     -0.11017229E+04      0.22132193E+05      0.14421292E+03      0.93205719E+01     -0.71731177E+04      0.89700000E+03
       2331.     -0.10951720E+03     -0.10112468E+04      0.20730074E+05      0.14422104E+03      0.93258133E+01     -0.71731177E+04      0.89700000E+03
       2332.     -0.10950679E+03     -0.92070911E+03      0.19327881E+05      0.14422861E+03      0.93310194E+01     -0.71731177E+04      0.89700000E+03
       2333.     -0.10949711E+03     -0.83010999E+03      0.17925615E+05      0.14423563E+03      0.93361902E+01     -0.71731177E+04      0.89700000E+03
       2334.     -0.10948816E+03     -0.73944995E+03      0.16523287E+05      0.14424208E+03      0.93413258E+01     -0.71731177E+04      0.89700000E+03
       2335.     -0.10947994E+03     -0.64872925E+03      0.15120898E+05      0.14424799E+03      0.93464251E+01     -0.71731177E+04      0.89700000E+03
       2336.     -0.10947245E+03     -0.55794830E+03      0.13718456E+05      0.14425334E+03      0.93514900E+01     -0.71731177E+04      0.89700000E+03
       2337.     -0.10946569E+03     -0.46710739E+03      0.12315965E+05      0.14425815E+03      0.93565187E+01     -0.71731177E+04      0.89700000E+03
       2338.     -0.10945966E+03     -0.37620688E+03      0.10913430E+05      0.14426241E+03      0.93615112E+01     -0.71731177E+04      0.89700000E+03
       2339.     -0.10945436E+03     -0.28524713E+03      0.95108574E+04      0.14426611E+03      0.93664694E+01     -0.71731177E+04      0.89700000E+03
       2340.     -0.10944978E+03     -0.19422849E+03      0.81082524E+04      0.14426926E+03      0.93713913E+01     -0.71731177E+04      0.89700000E+03
       2341.     -0.10944595E+03     -0.10315128E+03      0.67056201E+04      0.14427185E+03      0.93762770E+01     -0.71731177E+04      0.89700000E+03
       2342.     -0.10944283E+03     -0.12015871E+02      0.53029658E+04      0.14427390E+03      0.93811274E+01     -0.71731177E+04      0.89700000E+03
       2343.     -0.10944044E+03      0.79177406E+02      0.39002949E+04      0.14427539E+03      0.93859425E+01     -0.71731172E+04      0.89700000E+03
       2344.     -0.10943879E+03      0.17042819E+03      0.24976130E+04      0.14427634E+03      0.93907213E+01     -0.71731172E+04      0.89700000E+03
       2345.     -0.10943787E+03      0.26173615E+03      0.10949254E+04      0.14427673E+03      0.93954639E+01     -0.71731172E+04      0.89700000E+03
       2346.     -0.10943768E+03      0.35310092E+03     -0.30776260E+03      0.14427657E+03      0.94001713E+01     -0.71731172E+04      0.89700000E+03
       2347.     -0.10943821E+03      0.44452216E+03     -0.17104458E+04      0.14427586E+03      0.94048424E+01     -0.71731172E+04      0.89700000E+03
       2348.     -0.10943948E+03      0.53599951E+03     -0.31131187E+04      0.14427460E+03      0.94094782E+01     -0.71731172E+04      0.89700000E+03
       2349.     -0.10944147E+03      0.62753265E+03     -0.45157759E+04      0.14427278E+03      0.94140768E+01     -0.71731172E+04      0.89700000E+03
       2350.     -0.10944420E+03      0.71912115E+03     -0.59184121E+04      0.14427042E+03      0.94186401E+01     -0.71731172E+04      0.89700000E+03
       2351.     -0.10944765E+03      0.81076477E+03     -0.73210215E+04      0.14426750E+03      0.94231672E+01     -0.71731172E+04      0.89700000E+03
       2352.     -0.10945184E+03      0.90246307E+03     -0.87235996E+04      0.14426404E+03      0.94276581E+01     -0.71731172E+04      0.89700000E+03
       2353.     -0.10945676E+03      0.99421576E+03     -0.10126141E+05      0.14426001E+03      0.94321127E+01     -0.71731172E+04      0.89700000E+03
       2354.     -0.10946240E+03      0.10860225E+04     -0.11528639E+05      0.14425543E+03      0.94365311E+01     -0.71731172E+04      0.89700000E+03
       2355.     -0.10946877E+03      0.11778828E+04     -0.12931090E+05      0.14425032E+03      0.94409132E+01     -0.71731177E+04      0.89700000E+03
       2356.     -0.10947588E+03      0.12697964E+04     -0.14333487E+05      0.14424464E+03      0.94452591E+01     -0.71731177E+04      0.89700000E+03
       2357.     -0.10948371E+03      0.13617631E+04     -0.15735826E+05      0.14423842E+03      0.94495687E+01     -0.71731177E+04      0.89700000E+03
       2358.     -0.10949227E+03      0.14537822E+04     -0.17138100E+05      0.14423163E+03      0.94538412E+01     -0.71731177E+04      0.89700000E+03
       2359.     -0.10950156E+03      0.15458536E+04     -0.18540307E+05      0.14422430E+03      0.94580784E+01     -0.71731177E+04      0.89700000E+03
       2360.     -0.10951158E+03      0.16379771E+04     -0.19942438E+05      0.14421642E+03      0.94622784E+01     -0.71731177E+04      0.89700000E+03
       2361.     -0.10952233E+03      0.17301519E+04     -0.21344488E+05      0.14420798E+03      0.94664412E+01     -0.71731177E+04      0.89700000E+03
